"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"66","ITI",33865,11614094,4791188,980,13.6,20.3,39.9,21,30.9,62,25.7,37.9,77.9,1,4,20,79,0,1,8,33,NA,NA,2,5,6019,52628,356601,1907146,0,39340,277761,1633189,NA,NA,240207,1051000,5.80752267030039,9.48045981029593,22.2312467248844,16.1125036614995,22.1810605717502,NA,20.1614044797641,27.9959954947841,NA,1.93087889593454,8.11839132695155,35.0027585449196,88.778235306172,1.20762463262309,4.35188926488799,16.7533160141463,38.4728615077508,NA,NA,NA,NA,662935.523133875,943211.235810559,1663768.16745206,2952541.37069917,657853.504575389,916582.659251509,1534900.8264054,2602389.88519337,NA,NA,NA,NA,8.4,12.1,24.9,15.3,21.3,46.3,19.5,27.1,64.2,0,2,12,69,0,0,4,28,NA,NA,1,4,0,16724,186922,1207162,0,0,125980,890889,NA,NA,73765,425592,21.2,31.3,55.8,29.8,42.4,75.7,35,49.4,90.9,1,6,30,93,1,3,14,40,NA,NA,2,6,24615,125336,1050961,3646189,18871,95640,949574,3284542,NA,NA,805667,2557100
"67","LI0",83,37376,NA,NA,10.3,14.9,34.5,14.1,21.2,43.1,18,25.9,67.9,2,11,37,131,1,5,19,57,NA,NA,2,7,18672,127874,563759,2656702,10240,79468,424515,2117774,NA,NA,121990,1174680,9.9470729880137,13.9620478381849,34.1298828125,13.1524802011986,21.2312821061644,42.7758401113014,16.8492000214041,25.1517899186644,66.8141936001712,2.09597067636986,11.579997859589,37.5013110017123,131.203178510274,0.593268407534247,4.79377140410959,18.9183165667808,57.0105950342466,NA,NA,2.03510273972603,7,22985.1377622003,138110.435172303,592634.383187072,2660640.9596265,9457.27622003425,83029.1784032534,447772.460027825,2121980.14763485,NA,NA,145110.350438784,1174680,8.15,11.7,30.7,12.4,19.3,39.3,15.55,23.4,64.45,1,7,33.5,125.5,0,3,16,56,NA,NA,2,7,9678,77667,510636,2592076.5,0,43758,371712,2086100,NA,NA,121990,1174680,12.65,17.75,40.3,16.25,24.25,48.75,20,27.85,70.9,2,14,40,134,1,6,20,57,NA,NA,2,7,30224,156862,595737.5,2682901.5,20546,93532,443727,2129034,NA,NA,121990,1174680
"68","LT0",34507,2806312,1137663,237,21.1,31.9,53.1,35.1,50.2,84.7,43.5,59.5,NA,0,1,5,22,0,0,3,9,NA,NA,1,2,0,11127,130592,613803,0,0,116024,524957,NA,NA,207752,407689,7.60372577959961,13.90706835163,27.7016168195125,23.9910341758151,35.3319133795527,NA,32.3287927714382,44.6280181248557,NA,1.1290291314722,2.7777086083087,8.77008222891824,23.1345990752276,0.844532610771717,1.55051540954819,3.70896678630174,9.47661521598454,NA,NA,NA,NA,144684.292215548,190125.609396247,330196.655268195,747315.628864146,142556.562878254,180462.949945338,293755.422339355,651235.435469399,NA,NA,NA,NA,14.4,20.8,36.1,28.3,38.2,71.3,36.4,47.5,NA,0,1,4,18,0,0,1,8,NA,NA,1,2,0,5732,59486,424973,0,0,40864,360620,NA,NA,93747,201723,27.9,43.9,68.8,41.9,62.4,97.6,50,72.8,NA,1,2,7,26,0,1,4,11,NA,NA,1,3,5533,31616,345932,956055,0,30674,311325,843784,NA,NA,408266,669702
"69","LU0",1643,668876,175039,40,11.6,15.3,21.2,16.4,24.1,47.1,20.3,30.9,62.6,1,6,30,94,0,2,15,37,NA,1,2,5,12210,137905,534779,1649938,0,122709,438175,1264600,NA,92090,168049,645800,6.96995930486368,9.32307079339071,14.9870167265682,13.3519960351396,19.3905789712892,43.0764546791931,18.3658866516365,24.1938067743498,53.3084821401875,2.30845328581082,10.2467183753042,36.7358239793325,93.1648033417255,1.47869111763615,5.95589915021618,18.779948749843,36.9535922951339,NA,NA,NA,5.2802313134273,78131.4520643587,219766.071952051,747191.598701404,1652988.92990779,72064.776103493,191068.899006692,629087.365073646,1259070.1637598,NA,NA,NA,670969.540958264,7.85,10.4,13.95,12.6,18.4,38.5,16.5,23.2,51.85,0,3,17,90,0,1,8,35,NA,1,2,5,0,30379,301868,1551301,0,18600,232053,1096989,NA,92090,146848,497931,16.7,20.8,36.5,24.1,32.9,58.9,29.5,43.1,72,2,10,39,101,1,6,20,38,NA,1,3,7,92090,222114,793924,1979813,92090,200562,667463,1603121,NA,92090,335605,1056651
"70","LV0",29678,1887344,772034,177,24.7,44.8,70.6,41.4,69.6,NA,53.5,84.6,NA,0,1,3,14,0,0,1,6,NA,NA,NA,1,0,6787,40171,224031,0,0,25124,166130,NA,NA,NA,554223,8.78453000618856,18.864442094287,NA,25.9709104964436,NA,NA,37.0634726896633,NA,NA,1.06345901965937,3.11290575538958,9.38450224230453,20.7946193168813,0.839599458286354,2.19693071321391,5.325036665282,8.84600051712883,NA,NA,NA,NA,211303.537755173,283278.086495626,431087.526813342,642630.939776744,209660.904039751,277196.201454001,403989.996969816,559549.573490577,NA,NA,NA,NA,16.4,29.9,48.2,33,54.1,NA,43.6,65,NA,0,0,2,11,0,0,0,3,NA,NA,NA,1,0,0,24245,155436,0,0,0,96991,NA,NA,NA,71867,33.7,60.4,92.1,50.9,85.3,NA,62.8,98.7,NA,0,1,5,22,0,1,2,10,NA,NA,NA,1,0,13374,86914,816794,0,11089,71867,726725,NA,NA,NA,554223
"71","MT0",286,497331,344192,68,4.2,5.6,7.6,9.3,9.7,NA,11.6,12.9,NA,4,8,8,9,3,6,6,6,1,1,1,1,293892,339631,339631,346624,288230,328665,328665,328665,258552,258552,258552,258552,1.46298199790482,5.36069639736916,6.61656783912525,11.4064657139812,12.5243226342215,NA,13.8835767325986,15.4833977773354,NA,4.13744970653348,7.2153555680221,7.93687101749137,9.35452445152223,3.47175623478126,5.44319778980196,5.74136339781755,6.35452445152223,NA,NA,NA,1,278068.524733025,311871.704906792,334899.778260354,352495.27944166,274248.684920104,302020.637251649,322463.240662657,334536.27944166,NA,NA,NA,258552,1.825,2.175,3.1,7.025,7.6,NA,9.4,10.7,NA,2,6,8,9,2,5,6,6,1,1,1,1,272516,323089,339631,346624,269432,317785,328665,328665,258552,258552,258552,258552,6.7,10.3,13.5,12.875,13.65,NA,15.3,17.375,NA,5,8,9,9,4,6,6,6,1,1,1,1,304291,339631,346624,346624,298987,328665,328665,328665,258552,258552,258552,258552
"72","NL1",6908,1730857,487893,131,10.9,14.2,26.2,15.7,20.6,43.4,19.4,24.8,57.8,1,8,39,136,1,4,19,64,NA,1,3,10,16234.5,151507,712763.5,2732555,11324,127948,564194,2122449,NA,86209,320352,1074900,6.71796300907583,9.30192713782826,21.1232842458966,14.3405146121257,19.2580922629657,40.542804922648,17.939024598797,23.4630368077779,57.221957215414,2.03728673137064,9.82632476281981,41.6734028287721,137.526971321143,1.04704259219566,4.62459463722306,18.8321507784872,63.2185298958839,NA,NA,NA,NA,64190.339116403,215011.908380646,759716.274975922,2747689.75870681,57002.6830731828,178200.581454158,598942.608638957,2229731.44609462,NA,NA,NA,NA,7.7,10.1,18.3,12.8,16.6,35.8,16.5,21,49.6,1,6,30,108,0,3,13,49,NA,1,2,7,5549,94692,564419,1861300.75,0,71079,449374,1402863.25,NA,86209,234143,632551,14.4,18.725,34.3,19,24.7,51.5,22.4,28.9,67,2,10,48,168,1,5,22,78,NA,1,4,14,37204,228882.25,883435,3724731.75,34269,196317,708160,3122869,NA,172792,379171,2004186
"73","NL2",8614,3704541,1647036,453,7.8,10.2,16.9,12.2,16.3,26.4,14.9,20.2,32.3,3,14,79,302,1,7,37,160,NA,2,9,35,46359.5,357503,2093303.5,10476029.5,38621,310792,1804878,9523184,NA,238026,1179421,7011419.5,3.44694392638657,5.14394560621681,10.6292074240777,11.7537831542423,14.7492047732769,23.013308369377,14.2351459735498,18.1748245734087,29.5318901585918,3.18956383530375,16.80469726209,91.06894727309,318.363325173078,1.93243211507175,9.28713381765784,48.305519631177,165.888582418173,NA,NA,12.2134615327513,37.0138880903194,128502.881996447,537901.65284903,3263449.26699772,11216795.7579374,119319.333648622,484705.513755145,2965155.75134382,10164482.5573349,NA,NA,2225817.63991302,7563060.80617248,5.3,6.8,10.8,9.8,13.1,20.3,12.6,16.6,26.2,2,11,65,268,1,5,30,132,NA,1,6,28,20833,232776,1360002.5,7847871.25,11465,180071,1081959.25,6898849.25,NA,123711,590800,4838215,10.5,13.7,23.6,14.9,19.6,33.3,17.5,23.6,39.5,4,18,95,350,2,10,52,184,NA,3,14,42,132231,500340.25,4134108.5,12566372,116032,449633,3860566,11428690.5,NA,349024,2905061,8442693.25
"74","NL3",7967,8337611,5781543,1213,6.8,8.4,11.6,11.7,14.1,19.4,14.7,17.3,23.6,3,15,70,221,2,10,47,131,2,5,18,36,118621,1333221,4574322,9514931,109972,1312678,4393027,8896035,315893,1389779,3764003,6843383,1.96438122383019,2.59312763572203,5.36303925668873,10.8918815233764,12.238628559188,16.0719799232658,13.9106437443531,15.3599903617475,20.0737842290796,3.51991715612542,18.3189617505542,83.6906449581301,237.552267070268,2.86810226574495,13.1802316035133,56.2613818274803,140.166433166527,NA,NA,NA,NA,738869.614402255,1865499.30998484,5261065.36472114,9721762.32290221,734310.63942549,1828765.03277977,5067502.43369042,9042993.40765466,NA,NA,NA,NA,3.7,4.2,5.3,9,10.2,13.4,11.8,13.25,17.4,1,7,40,185,1,4,23,106,1,3,8,29,21467,205416,2218558,8348789,16057,179828,2114098,7804582,106118,673886,1900683,6171913,10.5,13.8,23.5,15.5,20.3,32.1,19.05,24.5,38.1,4,20,95,267,3,14,65,156,2,7,23,40,535831,1993661,5998559.5,10575033,525323.5,1947980,5804072,9755194,1059870,1916618,4899118,7330403
"75","NL4",6425,3750243,1843889,564,6.7,9,13.4,11.1,14.4,21.7,13.6,17.7,29,3,18,109,370,2,9,54,189,1,3,14,43,95561,578922,4063981,14062809,83050,510347,3719871,12880015,156138,367153,2933259,9974162,3.02173075184729,4.40742405225476,7.56024657602187,10.3979806375213,13.0250859477639,18.9874292145869,12.8358547699443,16.2369208875264,26.7508333993291,3.7928136923394,20.6351615082009,110.684831089612,346.955261032418,2.29663837783312,11.0174575354184,56.2668859057933,179.098281098052,NA,NA,13.9631253228124,42.3335997160717,188663.693871837,728285.50647918,4238339.95583779,14006564.5497257,178572.623701184,663882.000323979,3871889.58607349,12860359.9874539,NA,NA,3024447.5061616,10118848.5897828,4.4,5.5,7.7,9.1,11.6,17.1,11.8,14.9,24.4,2,15,95,313,1,7,47,168,1,2,11,39,29506,418372,2988554,12480283,22446,353053,2659966,11457997,89034,265784,1758857,8737741,9.3,12.9,18.9,13.3,17.7,26.9,15.8,20.7,33.8,4,22,120,390,3,12,60,201,2,4,16,48,212229,791361,5518872,15725824,202680,728987,5160651,14431302,247782,597388.5,4239966,11403794
"76","NO0",42237,5513961,1595871,473,34.6,43.3,72.4,54.5,62.1,NA,59.7,73.7,NA,0,0,2,6,0,0,1,2,NA,NA,NA,NA,0,0,14892,93733,0,0,10734,66817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07205346573906,2.92263456342908,7.63718423108179,17.1311960675819,0.777747793283268,1.73126233573288,4.03563010329598,8.86225836562863,NA,NA,NA,NA,157795.518338813,216997.685606228,332515.04482023,537389.710959508,155740.265607972,208794.531536948,307341.707024225,481388.362214568,NA,NA,NA,NA,17.7,22.2,43,30,38.6,NA,36.7,45.8,NA,0,0,0,2,0,0,0,1,NA,NA,NA,NA,0,0,0,18487,0,0,0,10764,NA,NA,NA,NA,71.4,85.9,107.875,94.4,92.8,NA,102.1,112.8,NA,0,1,5,13,0,1,2,7,NA,NA,NA,NA,0,13344,80115,813277,0,10926,63663,771388,NA,NA,NA,NA
"77","PL2",20932,7633566,2936434,669,14.9,18.8,31.2,23.8,30,55.7,30.4,39.1,66.4,1,2,14,86,0,1,8,50,NA,NA,2,10,5082,63414,866685,3671492.5,0,63414,825334,3441826,NA,NA,753157,2573312,7.0800116092531,9.20364009428884,17.4813757947465,17.1915332231358,20.7982578915279,40.8247356739956,22.3922014429428,27.0939913010511,49.9941378773695,1.71403011384194,7.81136797664421,35.9857178152386,100.647888418074,1.38812751471593,5.57236709553569,23.5318632209376,60.7555654853839,NA,NA,NA,11.2920852456113,421779.809655147,733850.886559178,2040470.51197081,3915869.88530328,419623.428780468,719091.173884001,1958259.94389568,3644364.59406325,NA,NA,NA,2610977.19157337,9.3,11.4,19.2,17.1,20,39.3,22.1,25.6,47.8,0,1,8,55,0,1,4,31,NA,NA,1,6,0,16332,208379,1738484,0,10585,189860,1577622,NA,NA,188634,1176435,21.8,29.1,45,31,40.3,71.3,38.1,49.1,85.1,1,5,32,111,1,4,21,69,NA,NA,5,13,21577,281774,2263377,4375134.75,20354,268840,2185983,4104642.75,NA,NA,1843181,2944295
"78","PL4",33649,6022753,1897221,413,16.7,21.4,44.2,27.1,34.6,66.4,33.9,43,84,0,2,10,54,0,1,6,27,NA,NA,1,5,0,28120,221985,1532950,0,22858,192192,1315347,NA,NA,146940,870902,8.34759858157889,11.758536802024,29.3725122547777,21.7453062743899,28.8439086909259,59.5218795623867,27.9014267561696,35.482976887812,NA,1.10035311094445,3.77766994595329,14.7086319163346,54.4218494432696,0.755370343097251,1.93772233395592,7.51527499135362,27.3549946345135,NA,NA,NA,NA,112511.225050737,183850.110845655,464890.410964056,1570558.0386486,110221.465193077,170986.239982945,413578.968647394,1378538.79833375,NA,NA,NA,NA,11.2,14.2,29.5,21.8,27.8,55.2,28.4,36,74.5,0,1,7,42,0,1,4,20,NA,NA,1,4,0,13913,153605,989011,0,11027,131220,844147,NA,NA,99757,528959,23,29.5,56.7,32.7,42.2,77.9,39.6,50.5,95.1,1,3,13,61,1,2,7,31,NA,NA,2,7,11698,71444,513629,1923754,11306,62358,477903,1708688,NA,NA,536316,1234971
"79","PL5",14946,3737750,1336515,286,13.5,18.3,35.7,22.2,29.2,57.6,27.7,36.8,68.7,1,3,16,78,0,2,9,41,NA,NA,2,9,5886,52753,399767,2000508,0,44565,354172,1760474.5,NA,NA,305959,1119290,6.57653382382448,9.95095094642497,23.6776295899938,18.4943852585111,23.0880065814995,52.074892569059,23.5337392281453,29.9415406327335,64.1956750719017,1.30113758277038,4.37676757407531,19.443876128687,82.9389573941542,1.05060183265333,3.03260785231757,11.11111203264,44.9922977727242,NA,NA,NA,8.99142398501773,133286.064593673,219552.540980536,672666.219303324,2337329.93325717,131641.081026286,210923.557984349,617594.433747843,2085178.75929476,NA,NA,NA,1373820.13786717,9,11.9,22.3,17.9,22.6,44.225,23.6,29.7,55.5,0,2,13,71,0,1,6,37,NA,NA,1,7,0,27160,240115,1805032,0,18377,196921,1554883,NA,NA,146940,974656,18.3,25.5,49.9,26.7,35.875,70.4,32.1,43.7,82,1,4,19,84,1,3,12,45,NA,NA,3,10,18716,116025,775064,2898550.25,18377,107271,721543,2696997.5,NA,NA,603887,2005351
"80","PL6",37989,5570200,2035663,415,17.9,23.7,41.7,28.5,37.7,64,35.8,47.3,75.3,0,2,9,41,0,1,5,23,NA,NA,2,5,0,27865,228990,1332302,0,22138,195170,1184126,NA,NA,260060,815157,7.96064839682595,11.62511757208,26.4145677354494,22.426054091415,29.7251350759399,NA,28.2818592151089,37.8381381637999,NA,1.13478043876342,3.69781587734731,13.7495621342142,42.7664232882123,0.872101899393199,2.37729453161466,8.01189993177983,23.0586054360705,NA,NA,NA,NA,115318.196722021,217356.637384115,556311.16573965,1349111.07025241,113331.600978062,207665.325192812,514999.927468314,1208665.89612276,NA,NA,NA,NA,12,15.9,27.2,22.7,29.3,46.8,29.5,38.4,59.3,0,1,6,29,0,0,3,17,NA,NA,1,3,0,10990,118610,721934,0,0,92035,637617,NA,NA,114527,355210,24.5,32.5,61.3,35.4,46.1,85.1,43.2,56,94.8,1,3,12,51,0,2,7,27,NA,NA,3,7,9245,91155,463090,1546485,0,85435,418897,1416018,NA,NA,495502,970405
"81","PL7",22793,3522491,1217337,247,19.5,23.4,41.9,29.8,35.8,57.2,36.8,43.8,67.6,0,2,9,48,0,1,5,29,NA,NA,2,8,0,23028,272025,1885408,0,19665,244787,1766443,NA,NA,253455,1317127,9.46461941279626,12.0282165944498,24.9942201981496,23.7812577803604,28.9239720413765,43.67553992331,29.3860434561793,35.562443253936,53.7171447137832,0.987667818029911,3.21534930820263,13.6044753556503,49.520760166598,0.868722730590369,2.33731810812292,9.16268458883216,30.2673809528541,NA,NA,NA,8.08682463631561,199225.388759545,287460.33053626,810500.590058002,2298387.29675477,198435.764986766,281700.190108648,780195.497680761,2170245.03815709,NA,NA,NA,1709073.3997759,13.2,16,28.6,24.1,28.8,43.4,31.3,36.9,52.9,0,1,7,43,0,0,4,23,NA,NA,1,7,0,6924,164970,1663510,0,0,148712,1528595,NA,NA,117692,1201636,26,31.4,53.2,35.7,43.4,69.1,42.4,51.4,80.5,1,2,13,55,0,2,9,34,NA,NA,4,9,6652,63741,980622,3358616,0,54631,958641,3201893,NA,NA,857922,2632366
"82","PL8",38993,5041253,1297796,297,21.5,26.3,42.9,34.4,42.3,73.5,42.5,53,91.6,0,1,6,25,0,1,3,14,NA,NA,1,3,0,17377,152022,712338,0,14881,137327,635552,NA,NA,197121,439182,11.7916499925712,15.7063154537176,32.1398097655484,27.15385248469,36.7860730258925,NA,34.4842946783269,47.2101004651025,NA,0.820720562923543,2.21483369313145,8.90810677424839,31.4338451174738,0.555878667466203,1.18059399121607,4.62018291881007,16.7624215646388,NA,NA,NA,NA,68934.6263333739,108282.905558201,278035.855497433,897539.583658467,67230.6900163511,101432.465650107,248588.941989422,797217.019847843,NA,NA,NA,NA,14.3,17.8,28.7,26.6,34.2,59.1,33.9,44.3,78.1,0,1,4,19,0,0,2,10,NA,NA,1,3,0,5557,75701,572052,0,0,72216,514713,NA,NA,62184,347394,29.4,35.6,61.3,43,51.6,89.8,52.2,63.4,107.6,1,2,8,37,0,1,5,19,NA,NA,2,5,5732,56847,354840,907760,0,53998,323986,785994,NA,NA,323474,496503
"83","PL9",27566,5476686,2478184,443,19.3,23.3,44.4,30.1,36.5,66.4,37.4,44.2,84,0,1,8,51,0,1,5,32,NA,NA,1,5,0,22813,249647,2740817.5,0,16690,237414,2622994,NA,NA,248341,2044994,7.04324062033127,8.76896765671794,19.5909479017053,19.9496926973721,22.9423246466933,NA,25.2046659421409,29.0132896609373,NA,1.42463197634482,6.20041627363701,22.6707320814084,55.5935101994162,1.17764775997748,4.42057185677616,14.9121819289987,35.5100575420975,NA,NA,NA,5.21593113061439,813793.295111679,1064732.16550538,1601090.12625427,2920901.32384037,812104.745350747,1052649.65519659,1547973.01226764,2781304.44702508,NA,NA,NA,2166128.40545322,12.9,15.9,30.5,23.7,29,55.1,30.7,36.5,73.6,0,1,6,39,0,0,4,26,NA,NA,1,4,0,9188,122627,2514799,0,0,113565,2413059,NA,NA,80968,1862044,26.2,31.1,58.1,36.7,43.6,80.9,43.7,51.1,96.1,1,2,14,57,0,2,9,37,NA,NA,2,6,8173,68454,1960045.5,3126433,0,68454,1924104,2973172,NA,NA,1781076,2465480
