"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"11","BE21",2575,1878747,824624,187,7.3,11.5,20.7,11.7,16.9,26.7,14.3,20.1,32.8,3,15,86,286,1,7,42,143,NA,2,10,34,34837,729156,3572759,10347970,20980,665570,3262346,9385988,NA,621056,2645408,7240479,3.98404063985199,6.158392055982,11.6184216395289,10.6313730374553,13.5158102714203,20.8188000832469,13.0942829981898,16.6313502563144,27.3994344102745,3.64233289527541,19.6791611643292,93.8260234081545,278.876101465498,2.18000081969525,10.3694265380064,45.4127330609177,139.811724516393,NA,NA,10.3151525990461,33.2703818023395,365246.699325135,1129140.52336424,3792234.10254601,10287385.6628215,354937.98626212,1063076.93081453,3447402.73342126,9324611.51366682,NA,NA,2743215.14932293,7174439.04886661,4.8,6.9,12.1,9.5,13,19.4,12.2,16,25.8,2,12,78,268,0,5,37,132,NA,1,8,31,17963.5,384746,2866277,9618573.5,0,313233,2591585.5,8654835,NA,555063,2043108,6563236,10.7,15.55,27.9,14.3,20.6,34.3,16.8,24,39,4,18,94,312,2,10,46,158,NA,3,11,38,100540.5,933988,3982848,11202095.5,80771,862978,3645447.5,10168302,NA,764053,2924534,7779997
"12","BE22",2031,885319,49520,17,9.6,15,27.2,14.3,19.6,34.4,17.1,23.2,37.9,2,12,77,307,0,5,32,141,NA,2,10,31,16703,252217,2733115,9790357,0,202964,2503361,8672848,NA,361543,2234292,6639310,8.09204422360753,13.3781011138358,24.8412545082619,13.4537585887121,18.1590188395369,31.5485252208526,16.5901446823122,21.4262806965625,35.5787182925025,2.07931943175285,12.9003308411996,81.3017658041904,307.585018507453,0.979504562762123,5.73638315680563,34.6736238576152,142.030505388453,NA,NA,NA,31.6972255198409,42032.2230664879,354488.775121736,3175780.22370806,10606558.0209665,34712.694170124,306654.384992302,2863763.71214105,9479842.56251024,NA,NA,NA,7356260.06651049,7,10.2,20.5,11.9,15.8,26.5,14.95,19.6,31.65,1,9,65,280,0,4,26,121,NA,1,8,28,7329,126533,2135403,8310983,0,79426,1828973,7215452,NA,111996,1394697,5237880,12.4,20.2,32.8,16.7,23.5,39.3,19.3,26.8,43,2.5,14,86,333.5,1,7,37,161,NA,3,11,36,34286,508162,3767275.5,13986890,26480,456651,3468060,12816781,NA,473539,2995663,10442330
"13","BE23",2901,1541301,318900,77,9.4,12.1,20.9,14.6,18.8,31.1,17.7,23,39.3,2,10,68,218,1,5,37,97,NA,1,8,21,22141,366813,3604844,6908599,16141,332885,3332171,6056089,NA,281786,2775592,4572238,6.3457594590544,8.53923218112491,16.8111207350154,14.31877686448,18.133379268553,30.457582847218,17.2446345652147,21.4090362622226,37.8756103447673,1.99497761955647,12.021053642345,72.6776813873474,221.531929194881,1.26793987676645,6.37180667501027,39.1603891777142,101.733717164915,NA,NA,8.5728063499602,22.456731683169,108977.489740161,718383.456447508,3790470.76668347,7561382.46757382,103627.295402391,676789.900500292,3556495.39220243,6722485.78674704,NA,NA,2953479.43289208,5171042.4193373,6.7,8.6,15.8,12.3,16,27.4,15.5,20,34.7,1,8,60,206,0,4,32,93,NA,1,7,20,11029,276692,3165765,6635274,0,249929,2963717,5809732,NA,216134,2417524,4376173,12.2,15.6,25.6,16.9,21.8,35.2,20,26.3,43.9,2,13,75,227,1,7,41,104,NA,2,9,24,76415,946861,4084755,8324334,76415,900447,3862425,7457023,NA,771197,3259069,5835469
"14","BE24",2010,1186970,277716,88,9.65,11.4,14.4,14.6,17.8,28.1,17.7,20.9,34.85,2,10,74,242,1,6,35,108,1,2,9,25,70414,1397215,3399560,7549922,70414,1366387,3126702,6594290,1241750,1312164,2604912,4936096,6.41264261101797,8.32963090895305,10.9173648028173,12.4624127821259,15.9143963200418,24.5243037313495,15.8904496322569,19.2288528774948,30.4158902078401,2.36220628996521,12.7595086649199,82.9482354229677,240.960946780458,1.60553173205726,7.19539583982746,39.0390346849541,107.675609324583,NA,NA,9.48550089724256,24.137580562272,723600.978711341,1458167.57033876,3554635.05425748,7710336.88666352,718737.258412597,1420741.45801579,3245181.16292914,6784200.38300294,NA,NA,2672351.02780862,5161460.91007523,6.5,7.6,9.325,11.4,13.8,20.825,14.6,17.1,27.4,1,7.25,65,229,0,4,30,101,1,1,8,22,7329,190743,3176149.25,7166443,0,157387,2929216,6238832,70414,1241750,2467942,4663423,12.7,15.9,22.1,17.5,22.2,34.4,20.4,26.075,40.5,3,13,85,255,2,8,41,115,1,3,10,27,1253447,1526930.25,3592659.75,8061336,1251940,1483559,3265251,7105062,1241750,1378157,2724840,5488404
"15","BE25",3073,1187141,310312,108,9,11.7,18.3,13.9,18.3,26.6,17,22.3,36.6,2,10,51,154,1,5,24,72,NA,2,6,16,26713,267241,2034959,5625650,16434,236325,1841072,5066462,NA,212794,1499169,3955386,5.32961501624491,7.40105429767821,12.5485789809298,13.092798159612,16.8082018900872,23.3300820205856,16.0059415857089,20.5552006038036,34.9590257602087,2.53972611509501,12.8206455677969,58.320202907658,161.294509245321,1.58483785835044,7.04612341752159,27.1488407863935,74.0693422264078,NA,NA,6.9241547549954,16.4605813462765,179510.256852387,705036.597676266,2453311.51983716,5548031.63336958,173267.993796019,666952.129357844,2240227.73545434,4938930.39506765,NA,NA,1843541.60652189,3784617.08487282,6.3,8.1,11.7,11.4,14.5,21.8,14.3,18.2,31.7,1,8,44,133,0,3,19,60,NA,2,6,13,10982,185193,1882091,4778554,0,151549,1729126,4269933,NA,170309,1432740,3371322,11.7,16,25.2,16.8,23.7,32.3,19.9,27.8,41.3,3,15,62,176,2,8,29,81,NA,2,7,18,92630,1149724,2418707,6062757,89935,1105311,2150516,5409568,NA,977611,1742528,4146786
"16","BE31",940,408367,38584,12,8.5,13.9,21.9,12.6,19.6,28.3,15.3,23.25,32.2,2,14,65,210,1,5,29,89,NA,2,9,20,25698,1404044,3278359,6664984,15300,1347228.5,3039361,5801226,NA,1297839,2655876,4503899,6.61879828683513,10.8383128411453,20.3002882211344,11.5402571706333,17.7386115920238,27.9169617035657,14.1912096227168,21.6008017298166,31.2707566967948,3.00651864621774,15.4228475856276,70.1483665428401,210.3284447568,1.08860167447419,6.46793692928175,31.3433602617254,89.4318248046488,NA,NA,9.44700232878759,20.7476265222214,121099.635146816,1322552.20287878,3379285.24494878,6789437.56944121,106589.107711936,1256588.76839705,3107752.08368698,5940866.72436069,NA,NA,2679976.27182657,4662809.00975103,6.4,9.775,19,10.6,15.9,25.5,13.3,20.175,29.2,2,11,57,203,0,4,25,86,NA,1,8,19,11211,373337,3098169.25,6473206.5,0,299603,2840620.25,5648620.25,NA,272256,2439742,4436033,11.2,18.225,24.6,14.8,22.6,31.5,17.7,26.1,35.4,3,17,73,215,1,7,33,92,NA,3,10,23,44540,1529537,3426095,6832035.75,27881,1464722,3140914,5953211,NA,1374773,2697469,4603054
"17","BE32",3339,1367890,448611,173,9.6,13.1,18.1,14,19.2,26.5,17,23,34,2,12,67,184,1,5,30,81,NA,2,8,18,26112,355262,2813923,6173157,16141,305664,2514473,5443590,NA,328345,2180229,4234258,5.2624349911177,7.44772372047459,10.5455671143148,11.6041796489484,15.5401106083092,22.9630340889984,14.6148309440087,20.8059362229419,31.0289007888062,2.88686444085416,14.2666851866744,68.3391347257455,178.852077286916,1.50860595515721,6.36508418074553,29.1097785640658,78.633832398804,NA,NA,NA,17.366473912376,181691.743403344,537458.893559424,2902748.95633348,6089774.30332483,172093.989159216,481604.445931325,2627705.70768483,5381049.72135844,NA,NA,NA,4210488.86458268,6.3,8.5,10.1,11.1,15.2,20.8,14,19.15,28.9,1,8,57,171,0,3,23,75,NA,2,6,16,6237,174575,2276681,5942084.5,0,139980,2027408.5,5278035.5,NA,209647,1748272,4136245,13.3,18.5,27.8,17.3,23.8,33.5,20.5,27.7,40.1,3,15,76,194,1,7,35,86,NA,3,9,19,98476,528266,3535622,6364112.5,97246.5,449029,3277390,5604548,NA,911959,2838740,4344208
"18","BE33",2733,1113237,455430,145,10.7,14.8,17.6,17.1,23,30.9,20.9,29.6,38.3,1,6,47,199,1,3,21,81,NA,2,8,20,14151,432612,1586351,6291731,10564,410354,1420555,5509662,NA,416301,1099025,4288783,5.32103685019453,7.91145793752814,9.31927163757583,16.0960553772467,20.1445615803284,25.8593714545959,19.1427875645528,25.837619572472,31.1625323268989,1.69607280390429,9.26208345572416,58.820842282461,214.875224233474,1.08364256667718,4.38832162423635,26.2250697740014,89.5161865802161,NA,NA,9.46803151530177,21.546575437216,232916.161883768,529932.548485183,2299662.39196236,7240878.17944337,228733.787666957,495854.427241459,2081085.42589943,6389848.1197948,NA,NA,1771940.23983572,5107303.64577713,6.7,9.6,10.9,13.4,18.4,22.5,16.6,23.2,28.9,0,3,25,176,0,1,9,71,NA,1,4,17,0,81143,889867,5520566,0,54758,784823,4793161,NA,361543,725474,3678785,15.5,23.6,26.5,23.5,32.6,39.5,27.1,42.1,50.1,2,10,62,226,1,5,28,94,NA,3,10,23,361543,573447,2895923,7574335,361543,539257,2674998,6678300,NA,528297,2283679,5281832
"19","BE34",2100,295307,9610,4,20,36.3,46.3,30.5,44.1,59.5,35.9,50.05,67,0,1,15,89,0,0,5,35,NA,NA,2,9,0,9811,434181.5,2085042,0,0,373562,1696468,NA,NA,259646,1221868,16.35529669124,29.0143840139245,40.8533990051031,25.9800766659781,37.3211782991938,58.1810241545239,30.6859393783418,41.8088446938271,66.7288150975086,0.671548591804461,3.18488894607984,19.4425191410972,90.1601858404982,0.258510634695419,1.29319318539689,8.24791826810743,36.3411771478495,NA,NA,NA,8.20568425401362,6694.48235226392,52217.644014534,463272.489829229,2212886.61918275,3746.79559915613,38717.5059514336,386392.162234556,1845967.46359551,NA,NA,NA,1307713.78837955,12.1,28.5,38,24.375,37.1,52.7,30.2,42.9,61.7,0,1,12,73.75,0,0,4,29,NA,NA,1,6,0,5971,265234,1606845.25,0,0,202969,1319819,NA,NA,92090,856606,26.925,43.6,53.025,34.9,49.7,65.2,39.8,54.6,73.125,1,2,19,112,0,1,8,46,NA,NA,2,12,5971,19475,536323,2784771.25,0,12019,463610,2301346.75,NA,NA,424152,1609744
"20","BE35",2327,503689,80531,29,12.8,22.4,23.3,19.1,33.3,38.9,23.7,40.4,49,1,5,34,138,0,1,11,57,NA,1,4,15,5983,100364,926152,4641711,0,62609,768859,4058825,NA,209647,1644456,3258553,9.467415806182,16.9548572631128,17.8112571447858,18.2704964769928,30.2633708498697,34.285116609654,22.064170152614,36.0558431889519,44.3230280986879,1.22722553003937,7.05723372954343,42.1832261574106,152.722799187594,0.49013379287616,1.94377681466143,15.868035633099,63.261516531034,NA,NA,NA,15.107425415286,52839.6659466456,212837.504348914,1969024.2971397,4874176.04379488,47781.4894528171,176940.973360546,1778231.82003776,4249592.60695985,NA,NA,NA,3343630.41530984,9.1,14.9,15.1,15.7,25.65,30.8,20.3,32.4,39.3,0,3,23,112,0,0,6,46,NA,1,3,11,0,27653,522963.5,3572438,0,0,400774,3102983,NA,62609,328345,2508734,17.7,32.1,33.2,23.6,42.6,48.95,27.85,48.3,59.1,1,7,46,166,1,2,19,70,NA,2,7,16,22443,244169.5,2456306,5297991,14151,219844,2264998,4601026,NA,272256,2068045,3501662
"21","BG31",3212,686428,190953,40,26.45,35.5,63.9,44.1,56.55,112.3,54.7,75.7,136.7,0,1,3,17,0,0,2,7,NA,NA,NA,2,0,7549,68584,360440,0,0,57390,296058,NA,NA,NA,160005,13.9850794256644,22.5395688987046,47.760295908675,37.6040234372724,50.1500559417739,NA,49.860014451625,72.4553386516866,NA,0.637836743256394,1.10104191553958,4.110706439714,19.1179220544616,0.471983951703602,0.685967064280595,1.96447988718409,8.34029351949513,NA,NA,NA,NA,28933.5781014178,39834.7243367112,105278.086274161,619289.448961872,27648.7975199147,36581.8413351437,88131.6927820543,539834.744359204,NA,NA,NA,NA,15.8,22,43.475,35.375,46.2,93.7,45.4,64.975,120.8,0,0,2,11,0,0,1,5,NA,NA,NA,1,0,0,42434,221038,0,0,38017,176814,NA,NA,NA,83592,38.525,48.8,88.125,55,67.3,128,65.525,85.925,151.5,0,1,5,22,0,1,2,9,NA,NA,NA,2,0,32600.75,120681,564091,0,31395,102615,494103,NA,NA,NA,340267
"22","BG32",2990,708654,231785,46,21.5,35,55,36,50.7,90.6,46.1,69,109.6,0,1,4,19,0,0,2,9,NA,NA,1,3,0,8501,104632,521203,0,0,92225,464719,NA,NA,64841,290302,10.2758817420067,18.833867867817,35.3830978164238,26.9433630516443,36.5299682214452,73.6576240309091,43.2964517239725,64.9017052045145,98.8062136105914,0.827230213898461,1.65082254527597,5.0491043584034,25.3797706638218,0.644935328100879,1.1444089781473,2.293398470904,11.1663096518188,NA,NA,NA,3.57248389199807,48769.7955603158,74620.8300595213,141867.892504664,1180055.7428971,47551.7105569149,71219.5189810542,123990.911981023,1088932.583684,NA,NA,NA,901214.218629966,13.1,20.3,40.8,27.3,36.7,77,39.2,59,96.5,0,0,3,16,0,0,1,7,NA,NA,1,3,0,0,60648.5,413618,0,0,33736,349625,NA,NA,64841,218622,31.7,49.4,66.9,43.8,63.4,104,54,80.4,119.375,1,2,5,21,0,1,3,10,NA,NA,1,4,6871,40144,160267,626524,0,39913,138520,551715,NA,NA,138520,361740
"23","BG33",2823,820126,443226,75,22.6,33.9,41.3,36.6,51.4,72.9,45.9,65.8,98,0,1,5,20,0,0,2,8,NA,NA,1,3,0,7279,126740,626329,0,0,112340,544373,NA,NA,281835,438388,7.87660140027265,14.1950125956256,19.5754034136218,23.6941274877275,32.476735647937,57.9364536668755,30.367084082202,53.4479606792126,77.8581949602869,1.21291728344181,2.95710293296396,8.47716326515682,20.6878016304812,0.903983046507488,1.32192126575673,3.59298693127641,8.09391727612586,NA,NA,NA,3.32783864918317,133847.625035665,166106.40695576,365196.865046347,653999.410049188,131668.943647683,155688.283082112,331387.990990409,569244.340546453,NA,NA,NA,471710.989990562,13.3,20.35,24.3,25.8,36.7,55.9,34.9,51.8,82.85,0,0,3,17,0,0,1,7,NA,NA,1,3,0,0,74838,553764,0,0,63661,479334,NA,NA,70912,429790,32.85,48.2,61.4,46.4,64.5,89.4,55.2,77.1,108.5,1,2,7,22,0,1,3,9,NA,NA,2,4,5899,85641,398553,728572.5,0,81092,367476,649912,NA,NA,367476,568479
"24","BG34",2734,941098,433821,81,21.9,25.9,39.1,36.6,41.3,65.2,45.3,53,79,0,1,5,23,0,1,3,12,NA,NA,2,4,0,13041,191743,634220,0,13041,183403,573097,NA,NA,155517,408454,9.178223628145,12.7700341515974,21.6038537963103,28.2110555967603,33.1385669717713,NA,35.1659151331743,44.6025723144667,NA,1.20319881670134,2.25774467696244,7.02101800237595,23.6735621582449,0.838310144108265,1.43288690444566,4.47156300406546,11.8113628973816,NA,NA,NA,4.36397909675719,68543.9868079626,101690.971202787,233073.719060077,712394.320497971,66070.3361477763,96624.2349872171,217270.653839451,636972.474411804,NA,NA,NA,473863.708887916,13.7,16.3,24.2,28.5,31.9,51.225,36.925,43.7,66.8,0,0,3,17,0,0,2,8,NA,NA,1,3,0,0,88113,446481,0,0,83467,386666,NA,NA,122846,285608,32.6,40.8,55.675,46.3,56.8,81.9,55,66.3,95.8,1,2,7,26,0,1,5,14,NA,NA,2,5,6223,83467,239348,927177,0,83467,222782,845351,NA,NA,194896,666181
"25","BG41",4629,1971073,1259154,188,20.2,25.3,51.4,33.8,44.9,80.8,43.5,58.5,121.5,0,1,5,27,0,1,3,12,NA,NA,1,2,0,22490,156874,1529320,0,13373,145559,1424908,NA,NA,1147110,1210603,4.35842680611019,6.5092137125312,19.1338945843203,21.1110453037508,30.7295090542055,NA,26.5639377638474,38.1160717538113,NA,1.27893791858546,6.05046540640555,14.6089525857236,33.3045417394485,0.939825668557177,2.38811195729433,5.98200066664198,13.4024204075648,NA,NA,NA,NA,717239.29274309,848358.808608814,1079068.89226376,1542528.89853953,715186.05317662,826217.549388582,1024111.18321087,1408450.15777346,NA,NA,NA,NA,10.6,13.8,30,22.1,30.5,69.3,30,40.9,99.5,0,0,3,21,0,0,1,10,NA,NA,1,2,0,0,49884,1446843,0,0,49884,1379160,NA,NA,1147110,1204500,34,41.9,69.4,47.6,60.1,99.2,56.6,73.3,147.4,1,2,12,32,1,1,6,13,NA,NA,1,3,12446,68864,1309667,1613122,12446,63493,1247913,1488373,NA,NA,1147110,1267993
"26","BG42",4413,1295223,510455,94,25.3,35.9,61.5,39.2,57.4,96.7,50.1,70.4,108,0,1,3,19,0,0,2,10,NA,NA,NA,3,0,6725,97628,662848,0,0,83305,584863,NA,NA,NA,514753,10.3458078647461,16.611423978728,34.1736336522746,26.198535232929,39.5912946264852,NA,34.3081862351117,48.2386864655738,NA,0.849658321385584,2.58435188380688,8.66402696678487,27.8689661934663,0.612326217184222,1.6043592493339,4.10946763607502,12.8666337765775,NA,NA,NA,NA,103248.043920622,166723.813637497,341231.71706185,977749.084181643,101672.412721979,160542.938271634,311070.189954162,876942.846329165,NA,NA,NA,NA,14.3,21.1,33.5,26.5,39.5,65.1,35.8,48.1,80.8,0,0,2,9,0,0,1,5,NA,NA,NA,1,0,0,27144,227177,0,0,16228,193449,NA,NA,NA,70507,39.5,55.6,101.5,53.4,84.5,136,65.5,99.6,152.3,1,2,7,30,0,1,4,14,NA,NA,NA,4,5499,45626,351835,937648,0,39942,337628,834939,NA,NA,NA,582714
"27","CH01",3241,1697529,754272,138,12.3,15.9,30.9,17.9,24.4,52.1,22.3,29,66.3,1,5,24,77,0,3,12,33,NA,NA,3,6,8250,99953,606357,1873587,0,80943,524885,1589439,NA,NA,515692,1077882,4.92385054982861,6.60851107698307,20.9392237187111,11.971694445279,16.4415774340232,48.8168654556122,16.546091642617,21.4291146130641,60.6628356864596,2.65224806174151,9.18591611689697,27.3426191835309,75.7654137278362,1.72919343351424,4.8545309093394,13.5585053333404,33.045606290084,NA,NA,NA,NA,202752.386867028,340684.831278287,837036.402168682,1835676.05391307,196428.994254001,310834.272318175,743840.618420068,1547187.44648604,NA,NA,NA,NA,7,9.4,17.8,12.3,16.4,41.3,15.8,21,55.3,0,2,11,59,0,1,6,27,NA,NA,2,5,0,27786,156247,1557623,0,17654,121243,1332309,NA,NA,271964,866008,19.6,24.3,63.4,25.3,34.3,81.3,30.6,40.8,93.9,2,8,30,84,1,4,15,36,NA,NA,3,8,36934,311160,985011,2026508,29184,280519,890933,1708498,NA,NA,679842,1182949
"28","CH02",6459,1908596,501082,143,12.5,17.3,27.2,19.2,26.6,40.1,23.4,33.1,52.4,1,5,27,114,0,2,12,45,NA,1,3,9,7404,100877,691771,2998444,0,77204,576027,2523719,NA,217838,349098,1775550,7.08545014240835,10.3174116994901,19.2380692928204,15.0913972888972,20.7953224254897,33.975185371865,19.2928456834239,27.2607932218238,46.3629607313437,1.89787990753412,8.581600820708,37.569517593037,124.214740573699,0.986267916311257,3.72690658473559,15.2143895303144,49.6343898865973,NA,NA,NA,9.6459035856724,69935.2887069867,220653.578406326,951032.399103844,3135091.63144374,63872.3177838579,188098.755489375,798157.176690614,2614676.10915511,NA,NA,NA,1809923.99418997,8.2,11.3,16.8,14.3,20.3,30.25,18.3,25.5,43.8,0,2,18,95,0,1,7,40,NA,1,2,8,0,35727,433757,2405455.5,0,17259,361781.5,1992478,NA,63823,285275,1328902,18.5,26,39.5,25.9,34.9,52,30.3,41.8,62.7,2,8,37,136,1,3,15,52,NA,2,4,11,40657,265404,861475,3543074,31541,234031,736600,2950204,NA,234031,566936,2073374
"29","CH03",1762,1360167,429935,99,8.9,13.45,24.7,13.7,19.6,39.4,16.4,22.4,49.2,2,13,65,183,1,5,25,76,NA,1,4,12,23328,526146,2090639,4137676.5,15013,471962,1798960,3364800,NA,569358,1300600,2170363,4.5604414752012,7.10502894129912,14.2667566556166,11.1582540232192,15.8037554212093,33.1409532800017,13.959224565807,18.822707211688,45.4224951053804,3.46567222995412,14.9801274402334,69.0619747428073,181.199252738818,1.57565431303656,5.6191570593905,27.3206319518118,72.6013974754571,NA,NA,5.13225875940234,12.1489192135966,252310.307747505,638813.570241742,2152043.97009705,4085515.01547898,237730.63497497,569296.613559217,1850677.75128348,3324443.85065804,NA,NA,1414312.01871755,2165411.82108006,5.7,8.525,17.8,11,15.7,34.325,13.7,18.9,45,1,10,57,174,0,4,22,71,NA,1,3,12,9189,202379.25,1790898,4001297.75,0,141342,1535094,3268369,NA,391142,1139547,2139337,12.2,18.1,30.7,17,23.4,43.4,19.375,26.8,53.4,3,16,73,190,1,6,28,79,NA,1,5,13,54527,813523.75,2235564,4241542.25,33935,731277,1923154,3457511.5,NA,656419,1478816,2224754
"30","CH04",1579,1561158,932390,247,6.3,7.9,10.9,11,14.4,25.3,13.5,18.5,43.1,3,16,69,186,2,7,30,78,1,2,4,9,656419,909355,1727491,3906145,656419,853105,1442506,3150405,656419,748405,909458,1853468,2.33371279524558,3.19849470713406,5.46341164699536,11.4566806819041,13.9184591181674,23.2501498246814,13.7721689284493,17.2365151381218,41.0278806501328,3.33561881628893,19.6848269041314,77.0074675337154,187.500145404885,2.00654642259144,9.03897811752558,32.5294095792995,79.4070946054147,NA,NA,4.40437162670274,10.0049309550987,554704.819651182,955043.602441905,1960010.67542491,4043530.37830636,545419.084768486,877705.316130718,1634291.55865198,3258203.75143195,NA,NA,1074792.57442232,1940320.12952693,3.55,4.3,5.4,8.6,10.9,20.2,11.1,14.5,37.1,2,13,63,172,1,6,27,73,1,2,3,8,56638,870961,1641430,3639196,45959,822877,1367273,2921423,656419,748405,905343,1687912,9.4,12,17.2,14.3,17.9,30.1,16.8,21.7,49.2,5,19,77,194,3,10,33,82,1,2,5,11,698679,970330,1931565,4180158,689527,900545,1610168,3390947,656419,748405,1066396,2051639
"31","CH05",3940,1216094,225760,68,11.3,16.8,31.4,17,22.3,44.15,20.1,26.4,55.4,1,8,39,141,0,3,19,61,NA,NA,4,7,8915,115940,871109,2785777,0,85466,794391,2197586,NA,NA,905343,1174680,7.39742651472665,12.1202532041109,28.9533346106469,15.1465469774541,19.5723290304861,42.412777877368,18.3678047914059,24.1310188192689,NA,2.43842581247831,10.4942849812597,43.340244257434,145.69824865512,1.32295529786349,5.14557180612683,20.402315117088,61.7674151833658,NA,NA,NA,NA,50411.4899275878,246627.605966315,1105497.39905468,2894477.95641209,41666.5518397426,205239.791846683,933041.262463264,2283531.61001205,NA,NA,NA,NA,7.1,10.9,18.9,12.3,16.7,29.8,15.1,20.8,40.4,0,2,12,93,0,1,5,43,NA,NA,3,6,0,24587,161560,2278085,0,21771,121917,1878516,NA,NA,299393,1116865,18.7,27,62.4,27.9,33.4,74.3,32.2,40.7,77.9,2,12,51,165.25,1,6,24,67,NA,NA,5,7,36223,240761,1482529,3094613.5,29059,195644,1279961.75,2362931,NA,NA,955812,1174680
