"","lv1","lv2","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"11","Cities","BE22",2,3787,3787,2,0,0,0,10.25,19.45,20.35,15.65,21.4,25.75,2,15.5,80,288,1,8.5,32.5,132,1,4,8.5,32.5,119587,855353.5,1901132.5,10865285,111996,811111.5,1593630.5,9805937,111996,738768,1134232,7920702.5,0,0,0,10.4968048587272,19.5420913651967,20.3757855822551,15.6757855822551,21.5031423290203,25.8273567467653,2,15.3894903617639,79.6316345392131,287.484288354898,1,8.38949036176393,32.3894903617639,131.70530763137,1,4,8.46316345392131,32.4631634539213,119587,853056.483496171,1895566.60839715,10856781.0623185,111996,808814.483496171,1589942.31449696,9798983.80723528,111996,738768,1131638.19144442,7918703.0491154,0,0,0,8.575,18.825,20.175,15.475,20.7,25.225,2,14.75,77.5,284.5,1,7.75,31.75,130,1,4,8.25,32.25,119587,839764.25,1863358.25,10807571,111996,795522.25,1568599.75,9758747.5,111996,738768,1116628.5,7907132.75,0,0,0,11.925,20.075,20.525,15.825,22.1,26.275,2,16.25,82.5,291.5,1,9.25,33.25,134,1,4,8.75,32.75,119587,870942.75,1938906.75,10922999,111996,826700.75,1618661.25,9853126.5,111996,738768,1151835.5,7934272.25
"12","Cities","BE23",54,229733,229733,54,0,0,0,19.1,22.35,32.9,20.65,24.6,35.85,1,13,81,217,1,6,44,97,1,1,9,21,216134,370519.5,4243371,6848513.5,216134,315481,3988645,6021894,216134,216134,3279712,4567300,0,0,0,19.3186298877392,22.3960597737373,32.8197642480619,20.7948636025299,24.6296470250247,35.5859789407704,1.01997536270366,12.2773480518689,79.2044329721895,216.174515633366,1,5.51158083514341,43.3171246621078,97.1566383584422,1,1.19024258595848,8.90277408992178,21.1287625199688,216310.241889498,374119.631171839,4216166.55352518,6907985.8615915,216134,320587.727283412,3970834.55821323,6072842.5381421,216134,239180.034901386,3274324.78657398,4610007.08388434,0,0,0,17.5,20.825,30.025,19.4,22.55,33.7,1,9.25,75,215,1,4,40.25,96,1,1,9,21,216134,301718,4144146.25,6816381.75,216134,257707,3919561,5976907,216134,216134,3279712,4511288,0,0,0,20.475,23.6,35.65,21.825,26.175,38.05,1,15,85.75,218,1,7,47,98,1,1,9,22,216134,438131.25,4320398.75,6926242.75,216134,375908.25,4054548,6090246.25,216134,216134,3279712,4629909
"13","Cities","BE24",75,226669,226669,75,0,0,0,10.3,14.8,19.1,15.1,18.1,28.6,2,17,96,233,2,10,44,105,1,3,11,23,1253316,1567685,3738742,7531076,1251940,1536489,3376896,6632222,1241750,1378157,2727600,5052515,0,0,0,10.5312120316409,13.6898093696094,20.8097454879141,14.8272750133455,17.4361827157662,27.073805416709,2.60841579571975,15.8287061750835,94.2071478675955,237.029571754408,1.83459140861785,9.32171139414741,44.2594135060374,105.535666544609,1.07692714927935,2.92519047598039,10.6825547384071,23.49041553984,929701.802796148,1748946.18521721,3760944.48517883,7497936.20352585,925065.241360751,1705672.42295153,3408028.13923386,6583114.21189929,907652.004085252,1558500.61618483,2762161.66684461,5008976.68213562,0,0,0,8.1,10.05,16.4,13.05,14.7,21.45,2,12,89,230,1,7,42.5,103,1,2,10,22,1241750,1484581.5,3600485.5,7310428,1241750,1454154.5,3261445,6359787.5,1241750,1307743,2607955,4801434,0,0,0,13.1,17.15,25.95,16.65,19.6,31.65,3,20,103,243.5,3,11,46.5,107,1,4,12,25,1286963,2147171,3963202.5,7587558,1286963,2071280.5,3631302.5,6701750.5,1241750,1933220,2966455,5126895
"14","Cities","BE25",83,239829,239829,83,0,0,0,17.3,18.6,20.5,19.5,20.7,36,1,11,53,161,1,7,25,77,1,2,6,17,92630,267241,2072804,5820613,92630,247852,1880616,5235755,92630,170309,1499169,4029747,0,0,0,16.253629460991,18.3470618649121,20.2802467591492,18.4399242793824,21.7050281659015,36.8704422734532,2.03540022265864,11.5866221349378,57.5376830992082,156.89980777971,1.49020343661526,6.7197002864541,27.0879209770295,72.9154647686477,1.11228833877471,2.04856793798915,7.22492275746469,15.866267215391,192560.20487931,539140.591100326,2606653.24316909,5431335.18176701,189164.159988992,507173.525991436,2398730.28489882,4846556.07332725,182377.124538734,418219.960013176,2010158.35827194,3701990.60775386,0,0,0,10.65,14.3,16.9,13.2,15.7,33.1,1,8,45.5,142,1,5,20.5,66.5,1,2,6,14.5,77679,231863.5,1964639.5,5454132.5,77679,206857.5,1794963.5,4935305.5,77679,170309,1499169,3864970,0,0,0,19.4,21.7,23.45,21.9,24.6,40.25,3.5,18,78,185,2,10,37,86,1,2,9,19,94653.5,1197045,3757329,6329395,92630,1141140,3474541,5631573,92630,977611,2952979,4291970
"15","Cities","BE32",159,407352,407352,159,0,0,0,10.2,12.8,20.8,13.2,20.3,26.8,3,15,65,173,2,6,27,76,1,3,8,17,226605,432341,2691388,6015752,209647,368273,2381857,5320270,209647,328345,2109815,4236520,0.223482884581394,0.223482884581394,0.223482884581394,10.366334276007,12.4576147901569,20.2927612973546,12.9277030676172,19.6833500265127,28.7854509122331,3.33677752901667,15.5810871187572,67.6160421453681,173.898775506196,1.927109723286,6.73151721361378,27.6448206956146,76.4728809481726,1.0594473575679,2.68949458944598,7.99864736149571,17.0488938313792,302711.03264744,543254.429324024,2792288.08765638,6064381.11952807,293177.3026768,480606.955566684,2512011.74625876,5377018.80445659,279312.992409513,406736.245406921,2143112.67505499,4241032.34875243,0,0,0,8.65,10.1,18.8,11.4,18.15,24.8,3,14,59,165,1,6,21,72,1,2,7,17,103574,375722.5,2587944,5970884,98476,316960,2324460,5293319,74361,265736,1846540,4175229,0,0,0,12.25,15.3,22.45,14.9,22.1,30.65,4,17,74,183,2,8,32,81,1,3,9,18,234271,517042,3352140,6193263,219844,449029,3095548,5500714,209647,340097,2732628,4289016
"16","Cities","BE33",133,420137,420137,133,0,0,0,17,18.5,23.3,18.9,23.2,26.4,1,10,63,221,1,5,28,92,1,3,10,22,361543,587918,1914384,7374669,361543,552393,1677055,6494249,361543,528297,1384895,5156224,0,0,0,16.2551789059283,17.6880553248107,23.5262431064153,18.5553838390811,22.8567955214609,26.259134758424,1.54060223212904,10.2111430319158,64.1786226873615,220.649319150658,1.26065307268819,4.83361141722819,28.7271842280018,91.9300180655358,1.0089494617232,2.74350033441473,10.4778346110911,21.9734134341893,327171.892297036,580968.944380047,2483573.96051526,7470720.48532026,325530.209410264,542388.400162328,2247265.52202258,6596577.22045666,322771.537834087,516794.541832783,1905961.36766102,5281561.85550904,0,0,0,13.3,15.1,20,16,20.5,23.6,1,9,59,214,1,4,27,87,1,2,10,21,361543,484994,1771173,7045557,361543,454548,1544048,6179661,361543,416301,1232048,4955076,0,0,0,20.4,21.2,28.2,22.5,25.7,30.7,2,12,68,226,1,5,30,96,1,3,12,23,361543,602231,3242472,7927771,361543,566544,3010745,7064189,361543,528297,2683445,5645483
"17","Cities","BE35",22,63275,63275,22,0,0,0,20.3,28.45,29.15,22.4,31.55,40.3,1,8.5,54,169,1,2,22.5,72,1,2,8,18,62609,311185,2615591,5442826,62609,272256,2386473.5,4774920,62609,272256,2142406,3750953,0,0,0,20.3289845910707,28.7448154879494,28.8648075859344,22.8089197945476,31.9162765705255,40.6372738048202,1.03020150138285,8.51356775977874,52.9607269853813,168.922828921375,1,1.89243777163177,21.8552508889767,71.6579059660213,1,1.60439352034769,7.62640853417621,17.8169735282497,62860.9409245358,239126.634421177,2591169.39947847,5409307.76086922,62609,193459.098206243,2364563.66542868,4731809.41139471,62609,189318.288360332,2114783.5352825,3711394.75655472,0,0,0,18.95,27.025,27.025,21.5,30.125,38.675,1,7,50,167.25,1,1,19.25,71,1,1,7,18,62609,107461,2507330,5425131.25,62609,62609,2287115.25,4755486,62609,62609,2076413,3750953,0,0,0,22.375,31.1,31.325,23.9,33.55,42.7,1,9,55,170,1,2,23,72,1,2,8,18,62609,320203,2641375,5460637.75,62609,272256,2407934,4774920,62609,272256,2142406,3750953
"18","Cities","BG31",24,133728,133728,24,0,0,0,39.1,40.65,117.45,46.85,76.45,120.65,1,1,5,25.5,1,1,2,12.5,1,1,1,2,102615,102615,149783,518176.5,102615,102615,134010,420815,102615,102615,102615,167456,0,0,0,32.7604308746112,40.4551051387892,116.836300550371,46.5332607980378,76.1662157513759,120.981289632687,1.0257462909787,1.35568467336683,5.30863394352716,24.3138908829864,1,1,2,11.0857860732233,1,1,1,2.3894472361809,86689.9977267289,88751.1228015075,146360.281803362,589112.410392737,86529.1606469849,86529.1606469849,120279.50455402,492202.36140524,86529.1606469849,86529.1606469849,86529.1606469849,309893.255765434,0,0,0,19.475,39.575,116.15,40.45,73.55,119.55,1,1,5,20,1,1,2,7,1,1,1,2,57390,63637,114734,431192,57390,57390,95407,335741.75,57390,57390,57390,160005,0,0,0,41.5,42.175,118.25,50.1,79.225,122.275,1,2,6,27,1,1,2,13,1,1,1,3,102615,102615,169329,565535.25,102615,102615,134010,469618,102615,102615,102615,224846
"19","Cities","BG32",32,190767,190767,32,0,0,0,17.45,17.45,19.95,50.05,63.7,74.65,1,2,5,41,1,2,2,16,1,2,2,4,138520,194284,206490,2626006,138520,194284,194284,2466352,138520,194284,194284,2213555,0.216643339780989,0.216643339780989,0.216643339780989,17.2488475470076,17.2488475470076,44.6619085061882,44.8988462365084,59.7995937452494,83.694231182542,1.06505318005735,2.19797973444044,5.58433586521778,36.0859477792281,1.06505318005735,2,2.58194551468545,15.3250614624123,1.03752745495814,1.70902724265727,1.70902724265727,4.19797973444044,119927.863666148,165947.930113699,200012.731719847,2093140.71545393,119927.863666148,164587.611358359,181363.063737439,1960661.97933605,119174.099210031,156619.613371285,156619.613371285,1708990.46196145,0,0,0,16.2,16.2,17.375,31.525,49.5,72,1,2,4,24,1,2,2,14,1,1,1,4,64841,99096,175550,820996,64841,92225,149878,761218,64841,64841,64841,512289,0,0,0,19.175,19.175,109.25,51.9,65.775,110.8,1,2,7.25,41,1,2,4,16,1,2,2,4,138520,194284,212610,2628125,138520,194284,194284,2466352,138520,194284,194284,2213555
"20","Cities","BG33",60,387756,387756,60,0,0,0,19,20.2,45.75,22.55,47.15,60.95,1,4,11,19,1,2,4,7,1,1,2,3,281835,312398,444891,593471,281835,299493,395314,510540,281835,281835,367476,438388,0,0,0,16.4145849451717,21.1493016226699,46.4605610229113,21.2605362650739,47.6946796438998,66.6444831285654,1.78475639319572,4.04072148464498,10.6321140098412,21.0276849358875,1.48287067124687,1.8216765182228,4.46013730283993,8.08238944078235,1,1,2.64164835618275,3.1783234817772,225023.81947926,241479.963085033,482241.166643456,669782.833379754,222807.676394434,227635.659136158,438767.080184446,581523.309810809,214281.146081556,214281.146081556,410702.316673372,486661.593104942,0,0,0,12.125,14.475,43.6,16.1,44.675,55.375,1,3,8,18,1,2,4,6.75,1,1,2,3,85641,92338,421599.25,584970,85641,85641,394175,507263,85641,85641,367476,438388,0,0,0,22.45,27.65,50.125,27.65,50.125,88.5,2,5,12,25,2,2,5,10,1,1,3,3,299493,317681,515803,694400,299493,299493,466226,593259,281835,281835,438388,438388
"21","Cities","BG34",62,361071,361071,62,0,0,0,28.8,28.8,31.4,37.1,41.65,68.7,1,2,7,27,1,2,5,13,1,1,2,5,83467,155517,231592,726817,83467,155517,213322,646666,83467,130091,155517,473295,0,0,0,24.4077151031238,25.4350476776036,48.7868241980109,29.169487718482,35.8690916744906,69.3810153681686,1.79591271522775,3.0098983302453,7.90292767904373,25.6987545385811,1.30550778101814,2.02269359765808,5.34185243345492,12.3153978026482,1,1.26664284863642,1.67634897291668,4.60319715513015,124882.476006104,154361.869657214,248995.759147093,750067.939712688,121412.97485813,148309.317441722,233213.813931332,665043.649467833,109043.881328049,129048.017738893,161446.92602286,489741.794489172,0,0,0,25.625,25.625,28.275,34.975,37.25,64.625,1,1,5.25,26,1,1,4,13,1,1,1,4,74904.25,122846,193298.75,697984.25,74904.25,122846,186385,606892,74904.25,122846,130091,408454,0,0,0,34.2,34.2,60.8,38.475,45.15,73.95,1,2,8,31,1,2,6,16,1,2,2,6,122846,155517,245479,1066264,122846,155517,226094,966333,122846,155517,155517,735111
"22","Cities","BG41",157,1137270,1137270,157,0,0,0,18.1,25.6,71,19.7,29.7,82.15,1,8,18,37,1,3,7,14,1,1,1,3,1147110,1206433,1337101,1665823,1147110,1170108,1258956,1508532,1147110,1147110,1147110,1278564,0,0,0,17.9916105234465,25.1130695437319,70.393202493691,19.9266748441443,29.4190682071979,NA,1.3355219077264,8.22452100204877,17.8045899390646,36.9095113737283,1.06682142323283,2.96659896066897,6.97354542017287,14.2072023354173,1,1,1.00720321471594,2.64750762791597,1095953.83883774,1159415.73747307,1294032.63490728,1650613.18592155,1094422.4689546,1127838.40983144,1224813.5649705,1496654.74795343,1093622.32872405,1093622.32872405,1101885.20835685,1254468.31938326,0,0,0,15.4,21.3,67.1,17.5,24.3,78.225,1,6,18,36,1,1,7,14,1,1,1,2,1147110,1178196,1328998,1625365,1147110,1147110,1258956,1478925,1147110,1147110,1147110,1210603,0,0,0,20.5,30.4,73.9,22.2,35,121.55,1,10,19,38,1,4,7,14,1,1,1,3,1147110,1233310,1348132,1671354,1147110,1196985,1278090,1508532,1147110,1147110,1147110,1278564
"23","Cities","BG42",63,407125,407125,63,0,0,0,17.9,20.8,41.4,22.2,25.1,64,1,4,13,33,1,3,6,16,1,1,2,4,321400,382650,507393,964341,321400,377520,457047,837219,321400,321400,389361,582714,0,0,0,18.4352112987412,20.5086575376113,43.7110022720295,23.1404357384096,26.2744,63.9756725821308,1.04987902978201,3.92163094872582,12.7650549585508,33.7030076757753,1,2.75233896223519,5.92413386552042,15.3589978507829,1,1,1.85411114522567,3.85541786920479,252394.071793675,305006.721778324,472581.446766963,1078450.00337243,252138.192370893,298390.444860915,427445.15790482,955198.749256371,252138.192370893,252138.192370893,342843.755099785,705083.605042677,0,0,0,16.45,19,38.35,20.4,22.75,62.4,1,3,11.5,32,1,2,5,15,1,1,2,4,70507,93094,493013,956785,70507,93094,440936,835104,70507,70507,389361,582714,0,0,0,20.2,22.45,44,26.35,31.9,65.9,1,4.5,14,35,1,3,7,16,1,1,2,4,321400,385928,532943,984736,321400,377520,487021,859926.5,321400,321400,389361,586803
"24","Cities","CH01",100,636976,636976,100,0,0,0,9.05,11.2,38.25,12.45,15.65,48.65,3,12,32,80,2,6,16,36,1,1,3,5,413696,504247,1050213.5,2030254,407878,466634,953725,1711870,407878,407878,728784,1182949,0.0488335510286102,0.0488335510286102,0.0488335510286102,8.71226906508251,10.9210260669162,38.7946106289719,12.3877036183467,14.8210062859511,47.4720102484238,3.50341928110321,12.2193991610359,32.5770342995654,79.4466997186707,2.37127615483158,6.13508515234483,16.0625580869609,34.2695203586948,1,1.00778365275929,3.15752084850921,5.97078068875436,364261.324475333,464143.486980671,1063132.14483277,1916800.1111596,356671.366453367,422244.545883989,951162.118466002,1613076.99542997,336540.501632715,337342.747155309,723501.746583859,1081902.97153896,0,0,0,7.1,8.8,34.575,10.7,12.825,45.55,2.75,10,31,76,2,6,15,33,1,1,3,5,234362,363269,1039100,1652956.25,227850,329160,924868,1360898,217838,217838,679842,866008,0,0,0,10.95,13.65,45.625,14.775,18,51.125,4,13,33,84,3,6,17,36,1,1,3,8,441690,525603,1088410,2079947,426570,477670,970984,1739235,407878,407878,728784,1182949
"25","Cities","CH02",107,376320,376320,107,0,0,0,12.3,16.1,23.9,16.5,22.9,46.7,2,9,40,126,1,4,16,48,1,2,4,9,179905,296289,807123,3333193,179905,268935,623085,2777766,179905,234031,349098,1953766,0,0,0,11.9167695046769,14.9387276785714,24.9221952062075,16.1865234375,22.8876411033163,39.1286835671769,2.49710087159864,11.6570046768707,39.1044058248299,124.511211203231,1.52139402636054,4.6526599702381,16.191087372449,48.0957881590136,1,2.18542463860544,4.16098267431973,9.24579081632653,143359.427131165,312320.736641688,807923.601567815,3234727.35244739,137066.187189094,266437.547297513,653737.078196747,2699718.38365221,124753.931494473,223966.537574405,397061.17479273,1899865.72489105,0,0,0,9.5,11.2,21.9,13.7,21.1,29.55,1,8,33,111.5,1,3,15,45,1,2,4,8,59572,275176,755301,3011498,54126,248945,592399,2540978,54126,231149,349098,1775550,0,0,0,15.1,21.3,26.6,19.35,25.75,50.65,3,15,43,133,2,6,18,50,1,3,4,10,211434,392076,862437,3420273,204933,334284,694415,2837715,179905,285275,349098,2013715
"26","Cities","CH03",95,494997,494997,95,0,0,0,10.6,13.7,26.4,13.6,16.3,44.6,4,15,64,178,2,6,26,68,1,2,6,12,416709,705697,2182706,4003291,402511,650178,1911717,3242995,391142,569358,1537200,2139337,1.43550486164563,1.43550486164563,1.43550486164563,10.5317830209072,13.3053618506779,24.3721046794223,13.1978074614594,15.8784540108324,43.1276682484944,3.99957575500458,15.1553181130391,65.5525306213977,177.209385107384,2.08874801261422,5.94198550698287,27.2395893308444,67.9243995418154,1,1.88273868326475,5.92729450885561,12,420914.284034045,691936.313272606,2192420.39498825,3997220.49242925,407206.277098649,629022.1076754,1916463.4872272,3242681.66803233,391142,548460.15717671,1527217.1936941,2139337,0,0,0,8.8,11.45,22.9,12.2,13.95,41.7,3,13,59.5,174,1,5,24,67,1,2,6,12,405801,688193.5,2135331,3977287,391142,633425,1880963,3230237,391142,569358,1537200,2139337,0,0,0,11.7,15.8,29.9,14.8,18.15,48.7,5,16,68,180,3,6,28,70,1,2,6,12,439275,718064,2224968.5,4022841,425077,650178,1936978.5,3276920,391142,569358,1537200,2139337
"27","Cities","CH04",225,842579,842579,225,0,0,0,13.1,15.4,22.9,15.4,18.7,38.2,2,21,83,194,1,9,34,82,1,2,5,11,672370,977132,2000123,4254422,656419,881021,1654691,3448343,656419,748405,1066396,2102883,0,0,0,13.158149087504,15.4191061016237,21.9718503546848,15.4564233146091,18.3151424376824,37.5113187012731,2.48376828760271,22.0054641760595,83.2690192848386,192.919828289098,1.64717967098634,9.42906955905618,34.6441805456818,82.2618009705915,1.10796495046755,1.91592123705908,4.69219978186022,10.9198152339425,639023.10230376,988900.28997637,2095354.5153582,4206417.94683585,632987.101175083,896327.195064202,1739893.14515909,3403929.61092669,622315.22003278,740844.692914255,1139071.2952103,2054456.98755606,0,0,0,10.7,13.1,16.8,13.4,15.7,34.1,1,18,75,189,1,8,32,79,1,2,4,10,656419,944318,1824162,4018939,656419,863116,1498113,3253467,656419,748405,994875,1924667,0,0,0,15,17.7,27.1,17.4,21,42.2,4,24,87,197,2,10,37,84,1,2,5,12,692508,1007911,2370479,4328591,689527,913372,2003446,3513559,656419,748405,1386017,2166706
"28","Cities","CH05",31,97649,97649,31,0,0,0,14.4,14.7,30.6,15.2,15.7,37.9,2,14,48,152,2,7,22,65,1,1,5,7,94381,256675,1455782,2918565,85466,183683,1264353,2294355,71521,85417,955812,1174680,0.0300218128193837,0.0300218128193837,0.0300218128193837,13.5481581992647,13.9527347950312,29.9036713125582,15.1411996026585,17.384269168143,37.9104097328186,2.3843459738451,14.3546784913312,48.6714149658471,156.567819434915,1.88080779117042,6.61441489416174,22.4284426875851,66.5628424254217,1,1.52769613616115,4.87721328431423,7.48587287120196,95854.2840889308,262698.765650442,1451219.61965816,2997677.1333859,91365.241190386,201497.124036088,1254096.26958801,2338860.34270704,74903.1773085234,109271.362502432,927163.980972667,1213557.88011142,0,0,0,11.95,12.15,28.5,13.65,15.05,36,1,11,44,150,1,5,20,64,1,1,5,7,85417,232181.5,1412750,2891668,85417,172779.5,1228971,2261921,71521,71521,955812,1174680,0,0,0,16.65,16.8,32.5,18.6,22,39.3,3,16,53,171.5,2,7,25,72.5,1,2,5,8.5,104868,269196,1548465.5,3226381.5,95953,224961,1340972,2499125.5,85417,121990,955812,1305722.5
"29","Cities","CH06",59,173830,173830,59,0,0,0,13.4,20.1,37.8,16.5,23.6,60.7,2,14,59,154,1,4,23,62,1,1,2,10,167131,312646,1520281,3447111,161053,242870,1257490,2781438,161053,161053,817472,1806636,0,0,0,13.573466605304,19.6310383708221,37.4391773571881,16.467245009492,23.0679784847265,60.3370045446701,2.00892251049876,14.2283207731692,57.9030316976356,153.835724558477,1.02376459759535,3.93608698153368,22.3905137203014,61.5602772824023,1,1.01418627394581,2.46372893056434,10.0487947995168,168495.872674452,322037.243485014,1528031.54085601,3449226.25820629,161434.62511074,248887.145107289,1268411.0483806,2789499.37688546,161053,170365.139757234,860128.569406892,1815332.01399068,0,0,0,11.6,18.2,35.6,14.85,22,58.5,1,12,52,151.5,1,4,19,60,1,1,2,10,161053,298436,1418958,3406396.5,161053,242870,1176961,2755738,161053,161053,817472,1806636,0,0,0,16,21.9,40.05,18.55,25.05,62.95,3,16,62.5,157,1,4,24.5,63,1,1,3,10,175896,331374,1615887.5,3491884.5,161053,242870,1333229,2820301,161053,161053,909458,1806636
"30","Cities","CH07",35,106925,106925,35,0,0,0,16,20.3,23.2,19,23.4,32.7,1,7,45,171,1,4,25,79,1,2,8,12,70346,243279,4065880,5943703,70346,221009,3926228,5319837,70346,175973,3629216,4127158,0,0,0,16.3201926584054,20.7246425064297,22.9033602992752,19.2127360299275,23.2955604395605,31.9606397007248,1.31070376432079,10.1058031330372,52.1139957914426,179.697722702829,1,5.43638064063596,27.3549403787702,82.7900303951368,1,2.75997194295067,7.68571428571429,12.3706616787468,83063.1015010521,575527.080748188,4164379.004592,6108422.75605331,81472.9196352584,542341.782922609,3990778.20110358,5446831.32871639,81472.9196352584,486929.191012392,3639984.45786299,4197813.15924246,0,0,0,12,19.2,20.1,17.8,20.8,25.6,1,6,41,168.5,1,3,22.5,78,1,2,7,12,70346,231539,3985309,5918306,70346,209269,3855164,5301923,70346,175973,3575295,4127158,0,0,0,19.45,22.5,25.6,20.7,25.6,36.55,2,17,71,201,1,9,35,92,1,4,8,13,110745,444613,4365428,6473913.5,105627,389398,4109727,5724274,105627,305265,3629216,4336259
"31","Cities","CY00",134,438861,438861,134,0,0,0,12.4,15.45,39.45,25.2,25.2,62.6,2,3,6,10,1,3,5,7,1,1,2,3,163662,163662,300523,502196,156304,156304,300523,482972,156304,156304,263682,419986,0,0,0,12.1504868284035,27.4894832304534,43.1871444489257,33.8681865100795,34.8563722909988,61.5776788094636,1.80749257737644,2.67243842583415,6.20794966971319,9.74167674958586,1.44923107772165,2.24989233493065,5.2302072865896,6.80232237542183,1,1,2.2645552919945,3,170160.568692593,180643.758791508,339081.650565897,496629.216098036,167524.480578133,177637.24562219,332876.068743862,477803.718505404,162242.891430316,162242.891430316,291161.79132117,419986,0,0,0,10.1,12.4,36.725,22.625,22.625,59.425,2,2,5,9,1,1,5,7,1,1,2,3,163662,163662,280853,495625,156304,156304,273495,482972,156304,156304,222119,419986,0,0,0,14.8,50.95,51.15,50.95,53.475,65.175,2,3,7,10,2,3,6,7,1,1,3,3,209477,222313,462122,502196,209477,222313,456827,482972,197867,197867,419986,419986
